tile,chip,x,y,f1,f2,labels
35JKL,19,162,136,0.579515,0.603495,6
35JKL,19,162,135,0.57836,0.6009375,6
35JKL,19,162,134,0.57836,0.6009375,6
35JKL,19,162,133,0.57836,0.6009375,6
35JKL,19,162,132,0.5705225,0.5970875,6
35JKL,19,162,131,0.5705225,0.5970875,6
35JKL,19,162,130,0.5705225,0.5970875,6
35JKL,19,162,129,0.549155,0.574125,6
35JKL,19,162,128,0.549155,0.574125,6
35JKL,19,162,127,0.549155,0.574125,7
35JKL,19,162,126,0.564445,0.5888925,7
35JKL,19,162,125,0.564445,0.5888925,7
35JKL,19,162,124,0.564445,0.5888925,7
35JKL,19,162,123,0.5871875,0.6069325,7
35JKL,19,162,122,0.5871875,0.6069325,7
35JKL,19,162,121,0.5871875,0.6069325,7
35JKL,19,162,120,0.613945,0.6329475,7
35JKL,19,162,119,0.613945,0.6329475,2
35JKL,19,162,118,0.613945,0.6329475,2
35JKL,19,162,117,0.63248,0.6540675,2
35JKL,19,162,116,0.63248,0.6540675,2
35JKL,19,162,115,0.63248,0.6540675,2
35JKL,19,162,114,0.644745,0.6688075,2
35JKL,19,162,113,0.644745,0.6688075,2
35JKL,19,162,112,0.644745,0.6688075,7
35JKL,19,162,111,0.6530775,0.6800275,7
35JKL,19,162,110,0.6530775,0.6800275,7
35JKL,19,162,109,0.6530775,0.6800275,7
35JKL,19,162,108,0.6586325,0.6865725,7
35JKL,19,162,107,0.6586325,0.6865725,7
35JKL,19,162,106,0.6586325,0.6865725,7
35JKL,19,162,105,0.6617675,0.686765,7
35JKL,19,162,104,0.6617675,0.686765,7
35JKL,19,162,103,0.6617675,0.686765,7
35JKL,19,162,102,0.663665,0.687535,7
35JKL,19,162,101,0.663665,0.687535,7
35JKL,19,162,100,0.663665,0.687535,7
35JKL,19,162,99,0.65998,0.683905,7
35JKL,19,162,98,0.65998,0.683905,7
35JKL,19,162,97,0.65998,0.683905,7
35JKL,19,162,96,0.6540675,0.682365,7
35JKL,19,162,95,0.6540675,0.682365,6
35JKL,19,162,94,0.6540675,0.682365,6
35JKL,19,162,93,0.6471925,0.679065,6
35JKL,19,162,92,0.6471925,0.679065,6
35JKL,19,162,91,0.6471925,0.679065,6
35JKL,19,162,90,0.6505475,0.679835,6
35JKL,19,162,89,0.6505475,0.679835,6
35JKL,19,162,88,0.6505475,0.679835,6
35JKL,19,162,87,0.6649575,0.6880575,6
35JKL,19,162,86,0.6649575,0.6880575,6
35JKL,19,162,85,0.6649575,0.6880575,6
35JKL,19,162,84,0.666965,0.68957,6
35JKL,19,162,83,0.666965,0.68957,6
35JKL,19,162,82,0.666965,0.68957,6
35JKL,19,162,81,0.664545,0.6870675,6
35JKL,19,162,80,0.664545,0.6870675,6
35JKL,19,162,79,0.664545,0.6870675,6
35JKL,19,162,78,0.66372,0.6843725,6
35JKL,19,162,77,0.66372,0.6843725,6
35JKL,19,162,76,0.66372,0.6843725,6
35JKL,19,162,75,0.6621525,0.6841525,6
35JKL,19,162,74,0.6621525,0.6841525,6
35JKL,19,162,73,0.6621525,0.6841525,6
35JKL,19,162,72,0.6570925,0.6836025,6
35JKL,19,162,71,0.6570925,0.6836025,6
35JKL,19,162,70,0.6570925,0.6836025,6
35JKL,19,162,69,0.6616575,0.6895975,6
35JKL,19,162,68,0.6616575,0.6895975,6
35JKL,19,162,67,0.6616575,0.6895975,6
35JKL,19,162,66,0.666195,0.6932275,6
35JKL,19,162,65,0.666195,0.6932275,6
35JKL,19,162,64,0.666195,0.6932275,6
35JKL,19,162,63,0.67615,0.7020825,6
35JKL,19,162,62,0.67615,0.7020825,6
35JKL,19,162,61,0.67615,0.7020825,6
35JKL,19,162,60,0.68748,0.711515,6
35JKL,19,162,59,0.68748,0.711515,6
35JKL,19,162,58,0.68748,0.711515,6
35JKL,19,162,57,0.694795,0.721855,6
35JKL,19,162,56,0.694795,0.721855,6
35JKL,19,162,55,0.694795,0.721855,6
35JKL,19,162,54,0.6866,0.720315,6
35JKL,19,162,53,0.6866,0.720315,6
35JKL,19,162,52,0.6866,0.720315,6
35JKL,19,162,51,0.6838775,0.711955,6
35JKL,19,162,50,0.6838775,0.711955,6
35JKL,19,162,49,0.6838775,0.711955,6
35JKL,19,162,48,0.68902,0.7141,6
35JKL,19,162,47,0.68902,0.7141,6
35JKL,19,162,46,0.68902,0.7141,6
35JKL,19,162,45,0.6930625,0.7203425,6
35JKL,19,162,44,0.6930625,0.7203425,6
35JKL,19,162,43,0.6930625,0.7203425,6
35JKL,19,162,42,0.6900925,0.72576,6
35JKL,19,162,41,0.6900925,0.72576,6
35JKL,19,162,40,0.6900925,0.72576,6
35JKL,19,162,39,0.6811275,0.7189125,6
35JKL,19,162,38,0.6811275,0.7189125,6
35JKL,19,162,37,0.6811275,0.7189125,6
35JKL,19,162,36,0.6718325,0.709645,6
35JKL,19,162,35,0.6718325,0.709645,6
35JKL,19,162,34,0.6718325,0.709645,6
35JKL,19,162,33,0.6704575,0.704805,6
35JKL,19,162,32,0.6704575,0.704805,6
35JKL,19,162,31,0.6704575,0.704805,6
35JKL,19,162,30,0.68154,0.7130275,6
35JKL,19,162,29,0.68154,0.7130275,6
35JKL,19,162,28,0.68154,0.7130275,6
35JKL,19,162,27,0.6822275,0.715805,6
35JKL,19,162,26,0.6822275,0.715805,6
35JKL,19,162,25,0.6822275,0.715805,6
35JKL,19,162,24,0.6811275,0.7147325,6
35JKL,19,162,23,0.6811275,0.7147325,6
35JKL,19,162,22,0.6811275,0.7147325,6
35JKL,19,162,21,0.685995,0.7172625,6
35JKL,19,162,20,0.685995,0.7172625,6
35JKL,19,162,19,0.685995,0.7172625,6
35JKL,19,162,18,0.7035125,0.73005,6
35JKL,19,162,17,0.7035125,0.73005,6
35JKL,19,162,16,0.7035125,0.73005,6
35JKL,19,162,15,0.7138525,0.73742,6
35JKL,19,162,14,0.7138525,0.73742,6
35JKL,19,162,13,0.7138525,0.73742,6
35JKL,19,162,12,0.71542,0.740885,6
35JKL,19,162,11,0.71542,0.740885,6
35JKL,19,162,10,0.71542,0.740885,6
35JKL,19,162,9,0.70101,0.73423,6
35JKL,19,162,8,0.70101,0.73423,6
35JKL,19,162,7,0.70101,0.73423,6
35JKL,19,162,6,0.67879,0.717455,6
35JKL,19,162,5,0.67879,0.717455,6
35JKL,19,162,4,0.67879,0.717455,6
35JKL,19,162,3,0.6689725,0.7083525,6
35JKL,19,162,2,0.6689725,0.7083525,6
35JKL,19,162,1,0.6689725,0.7083525,6
35JKL,19,162,0,0.671585,0.7037875,6
35JKL,19,161,255,0.497785,0.5204725,7
35JKL,19,161,254,0.497785,0.5204725,7
35JKL,19,161,253,0.497785,0.5204725,7
35JKL,19,161,252,0.5040275,0.5231675,7
35JKL,19,161,251,0.5040275,0.5231675,7
35JKL,19,161,250,0.5040275,0.5231675,5
35JKL,19,161,249,0.501525,0.521655,5
35JKL,19,161,248,0.501525,0.521655,5
35JKL,19,161,247,0.501525,0.521655,5
35JKL,19,161,246,0.5043025,0.5265225,5
35JKL,19,161,245,0.5043025,0.5265225,5
35JKL,19,161,244,0.5043025,0.5265225,7
35JKL,19,161,243,0.510655,0.533645,5
35JKL,19,161,242,0.510655,0.533645,5
35JKL,19,161,241,0.510655,0.533645,5
35JKL,19,161,240,0.508895,0.534305,7
35JKL,19,161,239,0.508895,0.534305,7
35JKL,19,161,238,0.508895,0.534305,7
35JKL,19,161,237,0.5092525,0.5358725,7
35JKL,19,161,236,0.5092525,0.5358725,7
35JKL,19,161,235,0.5092525,0.5358725,7
35JKL,19,161,234,0.5123875,0.53953,7
35JKL,19,161,233,0.5123875,0.53953,7
35JKL,19,161,232,0.5123875,0.53953,7
35JKL,19,161,231,0.5161275,0.5397225,7
35JKL,19,161,230,0.5161275,0.5397225,7
35JKL,19,161,229,0.5161275,0.5397225,7
35JKL,19,161,228,0.514945,0.53821,7
35JKL,19,161,227,0.514945,0.53821,7
35JKL,19,161,226,0.514945,0.53821,7
35JKL,19,161,225,0.5154675,0.5399975,7
35JKL,19,161,224,0.5154675,0.5399975,7
35JKL,19,161,223,0.5154675,0.5399975,7
35JKL,19,161,222,0.50961,0.5318025,7
35JKL,19,161,221,0.50961,0.5318025,7
35JKL,19,161,220,0.50961,0.5318025,7
35JKL,19,161,219,0.502955,0.528365,7
35JKL,19,161,218,0.502955,0.528365,7
35JKL,19,161,217,0.502955,0.528365,7
35JKL,19,161,216,0.5081525,0.5249,7
35JKL,19,161,215,0.5081525,0.5249,7
35JKL,19,161,214,0.5081525,0.5249,7
35JKL,19,161,213,0.5031475,0.523745,7
35JKL,19,161,212,0.5031475,0.523745,7
35JKL,19,161,211,0.5031475,0.523745,7
35JKL,19,161,210,0.50466,0.5285575,7
35JKL,19,161,209,0.50466,0.5285575,7
35JKL,19,161,208,0.50466,0.5285575,7
35JKL,19,161,207,0.5132125,0.5412075,7
35JKL,19,161,206,0.5132125,0.5412075,7
35JKL,19,161,205,0.5132125,0.5412075,7
35JKL,19,161,204,0.5215725,0.5474775,7
35JKL,19,161,203,0.5215725,0.5474775,7
35JKL,19,161,202,0.5215725,0.5474775,7
35JKL,19,161,201,0.5277325,0.5535275,7
35JKL,19,161,200,0.5277325,0.5535275,7
35JKL,19,161,199,0.5277325,0.5535275,7
35JKL,19,161,198,0.5309225,0.5573225,7
35JKL,19,161,197,0.5309225,0.5573225,7
35JKL,19,161,196,0.5309225,0.5573225,7
35JKL,19,161,195,0.5382925,0.56307,7
35JKL,19,161,194,0.5382925,0.56307,7
35JKL,19,161,193,0.5382925,0.56307,7
35JKL,19,161,192,0.5446175,0.5626025,7
35JKL,19,161,191,0.5446175,0.5626025,7
35JKL,19,161,190,0.5446175,0.5626025,7
35JKL,19,161,189,0.5321325,0.55152,7
35JKL,19,161,188,0.5321325,0.55152,7
35JKL,19,161,187,0.5321325,0.55152,7
35JKL,19,161,186,0.5185475,0.53161,7
35JKL,19,161,185,0.5185475,0.53161,7
35JKL,19,161,184,0.5185475,0.53161,7
35JKL,19,161,183,0.503065,0.5200325,7
35JKL,19,161,182,0.503065,0.5200325,7
35JKL,19,161,181,0.503065,0.5200325,7
35JKL,19,161,180,0.5048525,0.53249,7
35JKL,19,161,179,0.5048525,0.53249,7
35JKL,19,161,178,0.5048525,0.53249,7
35JKL,19,161,177,0.5188225,0.54349,7
35JKL,19,161,176,0.5188225,0.54349,7
35JKL,19,161,175,0.5188225,0.54349,7
35JKL,19,161,174,0.524735,0.5452225,7
35JKL,19,161,173,0.524735,0.5452225,7
35JKL,19,161,172,0.524735,0.5452225,7
35JKL,19,161,171,0.5259725,0.5467625,7
35JKL,19,161,170,0.5259725,0.5467625,7
35JKL,19,161,169,0.5259725,0.5467625,7
35JKL,19,161,168,0.522425,0.5427475,7
35JKL,19,161,167,0.522425,0.5427475,7
35JKL,19,161,166,0.522425,0.5427475,7
35JKL,19,161,165,0.5268525,0.5427475,7
35JKL,19,161,164,0.5268525,0.5427475,7
35JKL,19,161,163,0.5268525,0.5427475,7
35JKL,19,161,162,0.54019,0.5629325,7
35JKL,19,161,161,0.54019,0.5629325,7
35JKL,19,161,160,0.54019,0.5629325,7
35JKL,19,161,159,0.555205,0.5832825,6
35JKL,19,161,158,0.555205,0.5832825,6
35JKL,19,161,157,0.555205,0.5832825,6
35JKL,19,161,156,0.5683225,0.59475,6
35JKL,19,161,155,0.5683225,0.59475,6
35JKL,19,161,154,0.5683225,0.59475,6
35JKL,19,161,153,0.57693,0.60454,6
35JKL,19,161,152,0.57693,0.60454,6
35JKL,19,161,151,0.57693,0.60454,6
35JKL,19,161,150,0.57539,0.60399,6
35JKL,19,161,149,0.57539,0.60399,6
35JKL,19,161,148,0.57539,0.60399,6
35JKL,19,161,147,0.5745925,0.6019,6
35JKL,19,161,146,0.5745925,0.6019,6
35JKL,19,161,145,0.5745925,0.6019,6
35JKL,19,161,144,0.57099,0.597555,6
35JKL,19,161,143,0.57099,0.597555,6
35JKL,19,161,142,0.57099,0.597555,6
35JKL,19,161,141,0.571045,0.5924675,6
35JKL,19,161,140,0.571045,0.5924675,6
35JKL,19,161,139,0.571045,0.5924675,6
35JKL,19,161,138,0.5710175,0.5927975,6
35JKL,19,161,137,0.5710175,0.5927975,6
35JKL,19,161,136,0.5710175,0.5927975,6
35JKL,19,161,135,0.57011,0.5924675,6
35JKL,19,161,134,0.57011,0.5924675,6
35JKL,19,161,133,0.57011,0.5924675,6
35JKL,19,161,132,0.56186,0.58815,6
35JKL,19,161,131,0.56186,0.58815,6
35JKL,19,161,130,0.56186,0.58815,6
35JKL,19,161,129,0.5449475,0.5668925,6
35JKL,19,161,128,0.5449475,0.5668925,6
35JKL,19,161,127,0.5449475,0.5668925,7
35JKL,19,161,126,0.56351,0.583255,7
35JKL,19,161,125,0.56351,0.583255,7
35JKL,19,161,124,0.56351,0.583255,7
35JKL,19,161,123,0.583255,0.603495,7
35JKL,19,161,122,0.583255,0.603495,7
35JKL,19,161,121,0.583255,0.603495,7
35JKL,19,161,120,0.60553,0.6217275,7
35JKL,19,161,119,0.60553,0.6217275,2
35JKL,19,161,118,0.60553,0.6217275,2
35JKL,19,161,117,0.6261,0.6415,2
35JKL,19,161,116,0.6261,0.6415,2
35JKL,19,161,115,0.6261,0.6415,2
35JKL,19,161,114,0.6448825,0.6633075,2
35JKL,19,161,113,0.6448825,0.6633075,2
35JKL,19,161,112,0.6448825,0.6633075,7
35JKL,19,161,111,0.6567625,0.681155,7
35JKL,19,161,110,0.6567625,0.681155,7
35JKL,19,161,109,0.6567625,0.681155,7
35JKL,19,161,108,0.6595675,0.6877,7
35JKL,19,161,107,0.6595675,0.6877,7
35JKL,19,161,106,0.6595675,0.6877,7
35JKL,19,161,105,0.6574775,0.6856375,7
35JKL,19,161,104,0.6574775,0.6856375,7
35JKL,19,161,103,0.6574775,0.6856375,7
35JKL,19,161,102,0.6551125,0.6817325,7
35JKL,19,161,101,0.6551125,0.6817325,7
35JKL,19,161,100,0.6551125,0.6817325,7
35JKL,19,161,99,0.652995,0.6796975,7
35JKL,19,161,98,0.652995,0.6796975,7
35JKL,19,161,97,0.652995,0.6796975,7
35JKL,19,161,96,0.651455,0.6791475,7
35JKL,19,161,95,0.651455,0.6791475,6
35JKL,19,161,94,0.651455,0.6791475,6
35JKL,19,161,93,0.64964,0.6788175,6
35JKL,19,161,92,0.64964,0.6788175,6
35JKL,19,161,91,0.64964,0.6788175,6
35JKL,19,161,90,0.6540675,0.681265,6
35JKL,19,161,89,0.6540675,0.681265,6
35JKL,19,161,88,0.6540675,0.681265,6
35JKL,19,161,87,0.658165,0.682915,6
35JKL,19,161,86,0.658165,0.682915,6
35JKL,19,161,85,0.658165,0.682915,6
35JKL,19,161,84,0.6556625,0.6843725,6
35JKL,19,161,83,0.6556625,0.6843725,6
35JKL,19,161,82,0.6556625,0.6843725,6
35JKL,19,161,81,0.6560475,0.688085,6
35JKL,19,161,80,0.6560475,0.688085,6
35JKL,19,161,79,0.6560475,0.688085,6
35JKL,19,161,78,0.6629225,0.69441,6
35JKL,19,161,77,0.6629225,0.69441,6
35JKL,19,161,76,0.6629225,0.69441,6
35JKL,19,161,75,0.6638025,0.6971325,6
35JKL,19,161,74,0.6638025,0.6971325,6
35JKL,19,161,73,0.6638025,0.6971325,6
35JKL,19,161,72,0.6634175,0.6969675,6
35JKL,19,161,71,0.6634175,0.6969675,6
35JKL,19,161,70,0.6634175,0.6969675,6
35JKL,19,161,69,0.6672125,0.6990025,6
35JKL,19,161,68,0.6672125,0.6990025,6
35JKL,19,161,67,0.6672125,0.6990025,6
35JKL,19,161,66,0.6686425,0.69749,6
35JKL,19,161,65,0.6686425,0.69749,6
35JKL,19,161,64,0.6686425,0.69749,6
35JKL,19,161,63,0.672795,0.6970775,6
35JKL,19,161,62,0.672795,0.6970775,6
35JKL,19,161,61,0.672795,0.6970775,6
35JKL,19,161,60,0.6841525,0.70354,6
35JKL,19,161,59,0.6841525,0.70354,6
35JKL,19,161,58,0.6841525,0.70354,6
35JKL,19,161,57,0.697435,0.7183075,6
35JKL,19,161,56,0.697435,0.7183075,6
35JKL,19,161,55,0.697435,0.7183075,6
35JKL,19,161,54,0.7003775,0.72708,6
35JKL,19,161,53,0.7003775,0.72708,6
35JKL,19,161,52,0.7003775,0.72708,6
35JKL,19,161,51,0.689845,0.723505,6
35JKL,19,161,50,0.689845,0.723505,6
35JKL,19,161,49,0.689845,0.723505,6
35JKL,19,161,48,0.68418,0.7146775,6
35JKL,19,161,47,0.68418,0.7146775,6
35JKL,19,161,46,0.68418,0.7146775,6
35JKL,19,161,45,0.6906425,0.7165475,6
35JKL,19,161,44,0.6906425,0.7165475,6
35JKL,19,161,43,0.6906425,0.7165475,6
35JKL,19,161,42,0.6970225,0.7236975,6
35JKL,19,161,41,0.6970225,0.7236975,6
35JKL,19,161,40,0.6970225,0.7236975,6
35JKL,19,161,39,0.691275,0.7212225,6
35JKL,19,161,38,0.691275,0.7212225,6
35JKL,19,161,37,0.691275,0.7212225,6
35JKL,19,161,36,0.68253,0.7162175,6
35JKL,19,161,35,0.68253,0.7162175,6
35JKL,19,161,34,0.68253,0.7162175,6
35JKL,19,161,33,0.6820075,0.716795,6
35JKL,19,161,32,0.6820075,0.716795,6
35JKL,19,161,31,0.6820075,0.716795,6
35JKL,19,161,30,0.6861325,0.7174275,6
35JKL,19,161,29,0.6861325,0.7174275,6
35JKL,19,161,28,0.6861325,0.7174275,6
35JKL,19,161,27,0.6856925,0.7125325,6
35JKL,19,161,26,0.6856925,0.7125325,6
35JKL,19,161,25,0.6856925,0.7125325,6
35JKL,19,161,24,0.6881675,0.71465,6
35JKL,19,161,23,0.6881675,0.71465,6
35JKL,19,161,22,0.6881675,0.71465,6
35JKL,19,161,21,0.696445,0.722075,6
35JKL,19,161,20,0.696445,0.722075,6
35JKL,19,161,19,0.696445,0.722075,6
35JKL,19,161,18,0.70662,0.732855,6
35JKL,19,161,17,0.70662,0.732855,6
35JKL,19,161,16,0.70662,0.732855,6
35JKL,19,161,15,0.7111575,0.738135,6
35JKL,19,161,14,0.7111575,0.738135,6
35JKL,19,161,13,0.7111575,0.738135,6
35JKL,19,161,12,0.7147325,0.7395375,6
35JKL,19,161,11,0.7147325,0.7395375,6
35JKL,19,161,10,0.7147325,0.7395375,6
35JKL,19,161,9,0.70541,0.7376675,6
35JKL,19,161,8,0.70541,0.7376675,6
35JKL,19,161,7,0.70541,0.7376675,6
35JKL,19,161,6,0.6987275,0.7310125,6
35JKL,19,161,5,0.6987275,0.7310125,6
35JKL,19,161,4,0.6987275,0.7310125,6
35JKL,19,161,3,0.69287,0.725045,6
35JKL,19,161,2,0.69287,0.725045,6
35JKL,19,161,1,0.69287,0.725045,6
35JKL,19,161,0,0.6887725,0.72103,6
35JKL,19,160,255,0.497785,0.5204725,7
35JKL,19,160,254,0.497785,0.5204725,7
35JKL,19,160,253,0.497785,0.5204725,7
35JKL,19,160,252,0.5040275,0.5231675,7
35JKL,19,160,251,0.5040275,0.5231675,7
35JKL,19,160,250,0.5040275,0.5231675,5
35JKL,19,160,249,0.501525,0.521655,5
35JKL,19,160,248,0.501525,0.521655,5
35JKL,19,160,247,0.501525,0.521655,5
35JKL,19,160,246,0.5043025,0.5265225,7
35JKL,19,160,245,0.5043025,0.5265225,7
35JKL,19,160,244,0.5043025,0.5265225,7
35JKL,19,160,243,0.510655,0.533645,7
35JKL,19,160,242,0.510655,0.533645,7
35JKL,19,160,241,0.510655,0.533645,7
35JKL,19,160,240,0.508895,0.534305,7
35JKL,19,160,239,0.508895,0.534305,7
35JKL,19,160,238,0.508895,0.534305,7
35JKL,19,160,237,0.5092525,0.5358725,7
35JKL,19,160,236,0.5092525,0.5358725,7
35JKL,19,160,235,0.5092525,0.5358725,7
35JKL,19,160,234,0.5123875,0.53953,7
35JKL,19,160,233,0.5123875,0.53953,7
35JKL,19,160,232,0.5123875,0.53953,7
35JKL,19,160,231,0.5161275,0.5397225,7
35JKL,19,160,230,0.5161275,0.5397225,7
35JKL,19,160,229,0.5161275,0.5397225,7
35JKL,19,160,228,0.514945,0.53821,7
35JKL,19,160,227,0.514945,0.53821,7
35JKL,19,160,226,0.514945,0.53821,7
35JKL,19,160,225,0.5154675,0.5399975,7
35JKL,19,160,224,0.5154675,0.5399975,7
35JKL,19,160,223,0.5154675,0.5399975,7
35JKL,19,160,222,0.50961,0.5318025,7
35JKL,19,160,221,0.50961,0.5318025,7
35JKL,19,160,220,0.50961,0.5318025,7
35JKL,19,160,219,0.502955,0.528365,7
35JKL,19,160,218,0.502955,0.528365,7
35JKL,19,160,217,0.502955,0.528365,7
35JKL,19,160,216,0.5081525,0.5249,7
35JKL,19,160,215,0.5081525,0.5249,7
35JKL,19,160,214,0.5081525,0.5249,7
35JKL,19,160,213,0.5031475,0.523745,7
35JKL,19,160,212,0.5031475,0.523745,7
35JKL,19,160,211,0.5031475,0.523745,7
35JKL,19,160,210,0.50466,0.5285575,7
35JKL,19,160,209,0.50466,0.5285575,7
35JKL,19,160,208,0.50466,0.5285575,7
35JKL,19,160,207,0.5132125,0.5412075,7
35JKL,19,160,206,0.5132125,0.5412075,7
35JKL,19,160,205,0.5132125,0.5412075,7
35JKL,19,160,204,0.5215725,0.5474775,7
35JKL,19,160,203,0.5215725,0.5474775,7
35JKL,19,160,202,0.5215725,0.5474775,7
35JKL,19,160,201,0.5277325,0.5535275,7
35JKL,19,160,200,0.5277325,0.5535275,7
35JKL,19,160,199,0.5277325,0.5535275,7
35JKL,19,160,198,0.5309225,0.5573225,7
35JKL,19,160,197,0.5309225,0.5573225,7
35JKL,19,160,196,0.5309225,0.5573225,7
35JKL,19,160,195,0.5382925,0.56307,7
35JKL,19,160,194,0.5382925,0.56307,7
35JKL,19,160,193,0.5382925,0.56307,7
35JKL,19,160,192,0.5446175,0.5626025,7
35JKL,19,160,191,0.5446175,0.5626025,7
35JKL,19,160,190,0.5446175,0.5626025,7
35JKL,19,160,189,0.5321325,0.55152,7
35JKL,19,160,188,0.5321325,0.55152,7
35JKL,19,160,187,0.5321325,0.55152,7
35JKL,19,160,186,0.5185475,0.53161,7
35JKL,19,160,185,0.5185475,0.53161,7
35JKL,19,160,184,0.5185475,0.53161,7
35JKL,19,160,183,0.503065,0.5200325,7
35JKL,19,160,182,0.503065,0.5200325,7
35JKL,19,160,181,0.503065,0.5200325,7
35JKL,19,160,180,0.5048525,0.53249,7
35JKL,19,160,179,0.5048525,0.53249,7
35JKL,19,160,178,0.5048525,0.53249,7
35JKL,19,160,177,0.5188225,0.54349,7
35JKL,19,160,176,0.5188225,0.54349,7
35JKL,19,160,175,0.5188225,0.54349,7
35JKL,19,160,174,0.524735,0.5452225,7
35JKL,19,160,173,0.524735,0.5452225,7
35JKL,19,160,172,0.524735,0.5452225,7
35JKL,19,160,171,0.5259725,0.5467625,7
35JKL,19,160,170,0.5259725,0.5467625,7
35JKL,19,160,169,0.5259725,0.5467625,7
35JKL,19,160,168,0.522425,0.5427475,7
35JKL,19,160,167,0.522425,0.5427475,7
35JKL,19,160,166,0.522425,0.5427475,7
35JKL,19,160,165,0.5268525,0.5427475,7
35JKL,19,160,164,0.5268525,0.5427475,7
35JKL,19,160,163,0.5268525,0.5427475,7
35JKL,19,160,162,0.54019,0.5629325,7
35JKL,19,160,161,0.54019,0.5629325,7
35JKL,19,160,160,0.54019,0.5629325,7
35JKL,19,160,159,0.555205,0.5832825,6
35JKL,19,160,158,0.555205,0.5832825,6
35JKL,19,160,157,0.555205,0.5832825,6
35JKL,19,160,156,0.5683225,0.59475,6
35JKL,19,160,155,0.5683225,0.59475,6
35JKL,19,160,154,0.5683225,0.59475,6
35JKL,19,160,153,0.57693,0.60454,6
35JKL,19,160,152,0.57693,0.60454,6
35JKL,19,160,151,0.57693,0.60454,6
35JKL,19,160,150,0.57539,0.60399,6
35JKL,19,160,149,0.57539,0.60399,6
35JKL,19,160,148,0.57539,0.60399,6
35JKL,19,160,147,0.5745925,0.6019,6
35JKL,19,160,146,0.5745925,0.6019,6
35JKL,19,160,145,0.5745925,0.6019,6
35JKL,19,160,144,0.57099,0.597555,6
35JKL,19,160,143,0.57099,0.597555,6
35JKL,19,160,142,0.57099,0.597555,6
35JKL,19,160,141,0.571045,0.5924675,6
35JKL,19,160,140,0.571045,0.5924675,6
35JKL,19,160,139,0.571045,0.5924675,6
35JKL,19,160,138,0.5710175,0.5927975,6
35JKL,19,160,137,0.5710175,0.5927975,6
35JKL,19,160,136,0.5710175,0.5927975,6
35JKL,19,160,135,0.57011,0.5924675,6
35JKL,19,160,134,0.57011,0.5924675,6
35JKL,19,160,133,0.57011,0.5924675,6
35JKL,19,160,132,0.56186,0.58815,6
35JKL,19,160,131,0.56186,0.58815,6
35JKL,19,160,130,0.56186,0.58815,6
35JKL,19,160,129,0.5449475,0.5668925,6
35JKL,19,160,128,0.5449475,0.5668925,6
35JKL,19,160,127,0.5449475,0.5668925,7
35JKL,19,160,126,0.56351,0.583255,7
35JKL,19,160,125,0.56351,0.583255,7
35JKL,19,160,124,0.56351,0.583255,7
35JKL,19,160,123,0.583255,0.603495,7
35JKL,19,160,122,0.583255,0.603495,7
35JKL,19,160,121,0.583255,0.603495,7
35JKL,19,160,120,0.60553,0.6217275,7
35JKL,19,160,119,0.60553,0.6217275,2
35JKL,19,160,118,0.60553,0.6217275,2
35JKL,19,160,117,0.6261,0.6415,2
35JKL,19,160,116,0.6261,0.6415,2
35JKL,19,160,115,0.6261,0.6415,2
35JKL,19,160,114,0.6448825,0.6633075,2
35JKL,19,160,113,0.6448825,0.6633075,2
35JKL,19,160,112,0.6448825,0.6633075,7
35JKL,19,160,111,0.6567625,0.681155,7
35JKL,19,160,110,0.6567625,0.681155,7
35JKL,19,160,109,0.6567625,0.681155,7
35JKL,19,160,108,0.6595675,0.6877,7
35JKL,19,160,107,0.6595675,0.6877,7
35JKL,19,160,106,0.6595675,0.6877,7
35JKL,19,160,105,0.6574775,0.6856375,7
35JKL,19,160,104,0.6574775,0.6856375,7
35JKL,19,160,103,0.6574775,0.6856375,7
35JKL,19,160,102,0.6551125,0.6817325,7
35JKL,19,160,101,0.6551125,0.6817325,7
35JKL,19,160,100,0.6551125,0.6817325,7
35JKL,19,160,99,0.652995,0.6796975,7
35JKL,19,160,98,0.652995,0.6796975,7
35JKL,19,160,97,0.652995,0.6796975,7
35JKL,19,160,96,0.651455,0.6791475,7
35JKL,19,160,95,0.651455,0.6791475,6
35JKL,19,160,94,0.651455,0.6791475,6
35JKL,19,160,93,0.64964,0.6788175,6
35JKL,19,160,92,0.64964,0.6788175,6
35JKL,19,160,91,0.64964,0.6788175,6
35JKL,19,160,90,0.6540675,0.681265,6
35JKL,19,160,89,0.6540675,0.681265,6
35JKL,19,160,88,0.6540675,0.681265,6
35JKL,19,160,87,0.658165,0.682915,6
35JKL,19,160,86,0.658165,0.682915,6
35JKL,19,160,85,0.658165,0.682915,6
35JKL,19,160,84,0.6556625,0.6843725,6
35JKL,19,160,83,0.6556625,0.6843725,6
35JKL,19,160,82,0.6556625,0.6843725,6
35JKL,19,160,81,0.6560475,0.688085,6
35JKL,19,160,80,0.6560475,0.688085,6
35JKL,19,160,79,0.6560475,0.688085,6
35JKL,19,160,78,0.6629225,0.69441,6
35JKL,19,160,77,0.6629225,0.69441,6
35JKL,19,160,76,0.6629225,0.69441,6
35JKL,19,160,75,0.6638025,0.6971325,6
35JKL,19,160,74,0.6638025,0.6971325,6
35JKL,19,160,73,0.6638025,0.6971325,6
35JKL,19,160,72,0.6634175,0.6969675,6
35JKL,19,160,71,0.6634175,0.6969675,6
35JKL,19,160,70,0.6634175,0.6969675,6
35JKL,19,160,69,0.6672125,0.6990025,6
